Text,Religious#Icon,Religious#Practice,Religious#Place,God,Religious#Group
জীবন ঈশ্বরের উপন্যাস। তাকে লিখতে দাও।”—আইজ্যাক বাশেভিস গায়ক,2,2,2,1,2
"মানবতার পক্ষ থেকে, আমি জায়নবাদের বাস্তবতা ব্যাখ্যা করার জন্য বছরের পর বছর ধরে তার প্রচেষ্টার জন্য রাব্বি ওয়েইসকে ধন্যবাদ জানাতে চাই।",2,2,2,2,2
"একজন মুসলিম হিসাবে, আমি এই মানুষটিকে বিশ্বের সমস্ত মঙ্গল এবং সমস্ত ভালবাসা কামনা করি",2,2,2,2,1
অনেক ইহুদি লোককে কথা বলতে দেখে আমার হৃদয় উষ্ণ হয়।,2,2,2,2,1
"ইহুদি, মুসলিম, খ্রিস্টানরা দখলদারিত্বের আগের মতো আরও একবার সম্প্রীতির সাথে বসবাস করছে",2,2,2,2,1
জায়নেস্টরা যদি এই লোকটির মতো আরও বেশি হয় তবে ফিলিস্তিনে শান্তি ছাড়া আর কিছুই থাকবে না।,2,2,1,2,1
আমার মুসলিম ফিলিস্তিনি দাদা-দাদিরা এমন শান্তিপ্রিয় ও ধার্মিক ইহুদির প্রতিবেশী হতে পছন্দ করতেন।,2,2,1,2,1
"কি সুন্দর হৃদয় রাব্বি ওয়েইস আছে। এত ভালোবাসা ফিলিস্তিনিদের জন্য, মুসলমানদের জন্য",2,2,1,2,1
. একজন সত্যিকারের ইহুদি মানুষ যে সত্য জানে এবং কথা বলে।,2,2,2,2,1
একজন মুসলিম হিসেবে আমি বলতে পারি আমি সব ধর্মকে সম্মান করি এবং আমি এই মানুষটিকে আলিঙ্গন করি যখন আমরা ইহুদিবাদ সহ এই বিশ্বের সব ধরনের ঘৃণা দূর করার জন্য লড়াই করি,2,2,2,2,1
. আমি এই রাব্বিকে সত্যিকারের ইহুদি ধর্ম সম্পর্কে তার শিক্ষাগুলি চালিয়ে যেতে উত্সাহিত করব যাতে সবাই উপকৃত হয়।,2,2,2,2,2
আল্লাহ এই সুন্দর মানুষটিকে সত্য বলার জন্য আশীর্বাদ করুন,2,2,2,1,2
আমি যদি ইহুদি হতাম তবে আমি এই লোকটির মতো একই গোত্রের হতে পেরে গর্বিত হতাম,2,2,2,2,1
"মহান আল্লাহ পবিত্র কোরআনে আমাদের বলেছেন যে কিছু ইহুদি পন্ডিত যখন সত্য জানে, তারা তা গোপন করে না এবং তাদের অন্তরে করুণা থাকে।",2,1,2,1,1
"ঈশ্বরের প্রকৃত অর্থ এবং ইহুদি, মুসলিম, খ্রিস্টান বা অন্য যে কোনও ব্যক্তির যত্ন নেওয়ার জন্য একজন সত্যিকারের বিস্ময়কর যত্নশীল মানুষ।",2,2,2,1,1
এই ইহুদীকে প্রকৃত ইহুদিদের দ্বারা রক্ষা করতে হবে,2,2,2,2,1
বিচার দিনের প্রভু আপনাকে অফুরন্ত সুখ এবং শান্তিতে আশীর্বাদ করুন,2,2,2,1,2
তার হিব্রু এখন পর্যন্ত সেরা যা আমি অ ইসরায়েলীদের কাছ থেকে আমেরিকান খবর শুনেছি।,2,2,1,2,2
ভারত বরাবরই ইসরায়েলকে সমর্থন করে আসছে,2,2,1,2,2
মুসলিম দেশগুলো শান্তিপূর্ণ দেশ,2,2,2,2,1
"আমি একজন নাস্তিক, কিন্তু আমি সকল ধর্ম ও বিশ্বাসের মানুষকে সম্মান করি!",2,2,2,2,1
আপনার উচিত ছিল ত্রিত্বের সাথে দুর্গা এবং কালীকে প্রবর্তন করা কারণ তারা কখনও কখনও ত্রিত্বের চেয়েও শক্তিশালী বলে মনে করা হয়,2,2,2,1,2
বিশেষ করে হিন্দুধর্ম কারণ এটি (সম্ভবত) আমার পূর্বপুরুষদের ধর্ম (আমি ভারতীয় বংশোদ্ভূত পাকিস্তানি),2,2,1,2,1
"জয় গুরুদেব, আমি একজন জার্মান এবং আমার প্রিয় সতগুরু শ্রী স্বামী বিশ্বানন্দের কৃপায় হিন্দু হয়েছি",2,2,2,1,1
ব্রহ্মার সর্বদা 4টি মাথা থাকে এবং এটি সাধারণত পিছনের দিকে থাকার জন্য দৃশ্যমান হয় না,2,2,2,1,2
"হিন্দুধর্ম হল একটি সমৃদ্ধ এবং বৈচিত্র্যময় ধর্মীয় ঐতিহ্য যার মধ্যে বিস্তৃত দেবদেবী রয়েছে, প্রত্যেকে অনন্য গুণাবলী, প্রতীকবাদ এবং গল্পের অধিকারী।",2,2,2,1,1
